date,hour,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
22,23,28136,5068,12127,16637,8805,16959,8468,8753,18360,5965,16091,12660,9786,15019,21213,12834,14430,14561,12389,17524,12594,3005,12584,10502,15370
23,0,10210,2391,9461,9330,860,5158,7681,1333,11708,4114,3237,1958,6310,8829,11797,3474,5000,6592,6912,6992,3273,4902,7202,4625,3017
23,1,8790,78,4079,1411,694,3043,1260,240,1263,3456,2436,693,7660,3117,7914,3204,3705,2805,1819,2205,1818,1748,1629,2908,3758
23,2,4767,4314,2799,2366,2529,4593,1087,34,1995,898,3905,1234,2807,1273,4321,2076,4033,3790,525,3882,5991,0,2008,2593,1669
23,3,5259,931,2608,61,2091,3350,281,0,7812,3741,3024,256,197,295,3619,2091,1396,4069,0,473,1745,0,1438,32,3050
23,4,5424,39,8218,3181,2690,837,2091,1237,9908,3126,2069,660,894,0,8155,2277,607,7349,3419,1201,3279,0,0,561,3416
23,5,15575,729,9413,6307,3262,6267,3944,4030,8159,2314,6078,6677,12413,7269,13740,9178,11172,5820,7453,9553,7228,2204,8044,9244,3423
23,6,17023,150,12604,12871,8517,11328,5680,7073,13588,10301,9719,10903,12054,7828,19688,7400,14640,20324,13930,12765,4975,6478,14305,9547,4679
23,7,28835,2547,13107,14142,2718,7406,3892,7793,15107,5849,9234,8417,11722,13296,38225,8865,16312,16016,5581,20173,9971,5604,12573,10797,6243
23,8,26216,650,10266,10948,3571,6760,3891,5953,9885,5330,15869,12626,8106,13194,42171,7933,15493,14835,10076,14095,13864,5941,21171,17158,10150
23,9,18709,138,13224,12582,7593,13049,6887,6143,7676,12302,12467,10729,11329,12517,36388,6102,10972,15835,8608,10205,9700,5180,18073,10995,4927
23,10,16355,1828,18310,14331,9729,11778,3736,6976,15564,9251,12737,6292,15946,17085,24273,11076,12592,11248,6629,15839,12158,6667,16157,10506,6626
23,11,23866,2367,7218,18046,6047,10992,5122,7595,10011,5138,7960,5610,14537,14984,27457,6740,15547,12343,4975,11468,13491,7820,18935,13004,3748
23,12,18979,261,14507,13679,10471,8687,4179,5776,11968,8825,14076,3643,9218,15780,35097,5645,14508,12489,8129,14050,11392,6307,18844,11573,4394
23,13,21952,2348,18869,12923,6984,6130,7623,6212,10303,5931,7763,3989,17711,19146,29248,8279,15974,15021,8436,12519,5655,3667,14262,11725,1801
23,14,22594,750,18422,12509,5594,9471,1204,3514,10675,6278,11304,3452,20530,22736,30631,8640,15911,14293,5986,8881,5325,2244,15958,12026,7491
23,15,23358,428,12069,16473,3417,11124,4790,535,10281,6136,12318,7375,16262,16898,21629,5085,10690,9612,6975,14337,14707,1316,14994,16138,3605
23,16,24330,1618,18085,10840,2346,4717,2353,3321,10929,8650,8695,3489,13664,20769,26198,6005,18833,14778,5134,6462,11775,2839,12966,12021,4819
23,17,20926,467,18665,10527,7173,7146,5204,3577,13935,7145,11008,2999,16461,18862,25208,8744,12970,15933,7447,12101,9149,7130,15329,12526,3272
23,18,25951,566,17182,17113,2776,7980,2755,2046,17153,8427,11876,5105,22475,21321,28990,6661,19035,20506,9710,11730,9959,1572,16365,13757,9858
23,19,22583,2147,16367,12283,2670,9065,2707,3210,16519,6146,18474,4865,14108,21035,26306,6807,11455,17243,7533,11772,6803,2747,12850,11833,12548
23,20,23090,1284,14709,5521,2763,8063,4710,2367,20840,9725,19644,4458,15782,21189,24020,8259,10430,21253,7913,11781,14111,4571,10293,10047,9964
23,21,25379,1722,17236,18179,10931,5046,6168,4231,15353,3999,12133,4492,12433,18541,28245,8878,18479,17208,4393,16331,8092,1566,12692,11429,7016
23,22,16393,4017,19257,14387,5987,7438,3976,3079,11190,5481,14067,9540,11033,17847,27908,5443,17064,12541,6336,11001,9746,2262,14805,10444,10236
23,23,15808,1699,15249,9183,5205,8233,2131,2936,13965,4164,9330,4894,12348,18439,20090,2968,12618,15359,1350,4919,7158,1910,10715,7444,6377
24,0,9650,98,3210,10070,173,2828,860,2186,2977,2709,7376,1338,5532,8154,3640,4646,3220,9760,4614,5374,3865,2264,3389,4655,5531
24,1,7982,105,2940,3443,1617,1748,1533,1650,1784,4053,864,1431,4288,1209,3181,1245,2044,5793,2057,3589,2974,0,671,1587,1512
24,2,5058,1131,1032,669,277,367,541,0,3019,982,1480,107,1264,1967,6524,1965,1544,2648,781,1470,926,0,3259,1122,427
24,3,2752,251,1988,1530,2105,2517,351,182,1656,685,1033,1605,1654,225,1764,1192,1381,4166,882,1392,1314,0,73,0,2119
24,4,4317,620,2756,3808,951,3994,1027,1907,7123,2704,2071,1138,487,116,5483,975,2525,6188,3645,2999,4114,0,1065,2729,3981
24,5,15016,1612,8151,8750,4424,2538,3144,3882,6578,2537,6730,2233,2633,3085,8442,2239,9981,10611,8015,1914,2953,2584,2376,4251,11803
24,6,12928,901,10477,17464,5275,5625,3809,7162,10388,1987,7965,4022,9537,7905,15025,3653,9106,17798,9094,9706,12296,1549,16230,11524,5003
24,7,20378,2062,7725,16550,7210,3452,5648,5233,8372,5073,16870,7509,12360,8647,22414,8560,11406,14751,7989,13731,11995,1994,10528,10642,2986
24,8,20912,1277,10033,18621,925,3517,3502,4065,9279,1962,11275,3894,8500,13071,17985,10204,10132,12581,7297,14449,12042,4157,11983,10289,4491
24,9,19026,259,12149,15989,2433,6580,9023,1691,8122,8544,9725,4829,8097,5910,17730,9169,9026,16888,10554,9612,10614,5977,7226,3997,6034
24,10,16863,392,7500,11236,4277,10738,9570,7373,7475,7830,13786,9658,10855,10546,16708,10011,9773,13191,10089,7566,16784,4368,12771,7894,3986
24,11,25753,1109,8026,12097,7958,10535,7671,8708,9888,4012,13829,13929,11306,8738,30977,8849,6140,10225,10329,14530,14886,2439,15164,3115,9889
24,12,19292,2729,10091,9510,4322,5669,5138,7418,12246,5300,10489,12131,8910,9889,23639,8724,9322,10379,10165,11596,15706,5601,11024,10479,4795
24,13,22059,1781,11720,14240,3426,6337,5803,7106,7665,7296,12833,10250,16696,14718,21677,5719,11449,7957,5058,12455,13799,4412,10743,7411,3260
24,14,23473,1080,5767,14127,9186,11999,9492,7049,10351,3980,12078,17817,11339,15864,24673,10623,17228,12769,10851,16914,11265,3135,23927,5336,3447
24,15,25419,499,6929,18747,4566,10261,8570,7295,8898,7233,13740,14187,17208,21268,19727,7027,12903,21460,8226,17959,16447,2686,20035,16359,4451
24,16,27244,1072,8767,19056,6652,5359,7996,8756,9061,5605,12813,2752,9041,20441,15724,4761,8418,19449,9501,12549,7281,4922,11004,6773,9247
24,17,31408,1850,4473,13576,6929,10390,5930,9258,9163,3100,11125,1903,3823,15631,16297,2420,6661,19283,7009,9583,8475,5005,9248,6323,4441
24,18,27441,1877,4777,12941,7665,11121,8785,12282,7559,3471,11711,5728,10447,20382,14140,6556,13369,14350,8021,13876,11041,4569,11901,9469,8942
24,19,20552,1674,9292,11954,3477,10101,8118,10098,6061,8945,13919,6255,15932,19231,18073,3550,4566,11981,12945,17281,10921,4065,9473,5752,7302
24,20,22495,383,8789,14897,2252,8809,5387,8901,9222,3418,14098,4540,14419,21000,26149,6272,7693,11509,8726,10590,11117,3281,9248,6053,2620
24,21,29698,959,8328,11958,9365,11190,5225,13950,11071,6103,13556,7368,14602,22577,24725,4809,9795,17409,7215,8739,12520,2812,11447,4859,6808
24,22,22745,658,7608,14863,7424,6978,6306,14345,9354,3497,10673,7115,13634,16339,19050,7041,7628,9669,5682,12752,14469,2528,10610,9278,6788
24,23,25307,611,5747,12931,3238,3125,6269,9121,7937,1987,10574,3847,10556,12753,13522,4944,9187,14559,2881,12656,14283,3254,10413,10130,244
25,0,12426,2163,6245,1502,3030,9012,4781,3399,11473,3043,7722,3095,10793,7219,8998,6034,10390,5833,3522,4386,4183,121,7875,9262,7213
25,1,10674,69,1822,6491,1878,2408,3887,617,3425,1518,6199,2076,5196,3740,11007,2409,3633,7079,3826,6629,3622,3718,4684,3985,3475
25,2,5369,61,987,2858,5000,1764,5919,2504,5301,1504,742,3876,3390,1322,7081,952,276,3757,1194,9617,2273,757,2401,3169,1825
25,3,6253,746,5270,1768,1382,1402,343,281,5786,1690,1105,1221,3794,3305,6048,2754,1302,3710,1166,5982,7763,203,551,3928,991
25,4,4920,1052,5540,9101,239,349,901,900,8668,9883,1910,461,3560,2771,4755,1012,4015,4681,4321,3529,4630,6645,1644,2428,664
25,5,12088,414,10442,10012,3551,3758,4915,2184,6257,5839,5882,3998,5389,12137,6854,6216,10845,3132,12230,12873,6755,4621,3258,5877,3179
25,6,14808,828,13491,13630,4847,5361,8420,3879,8194,10928,6480,7343,9386,13379,17270,9781,15806,7818,16586,17579,6174,8344,6155,7370,10457
25,7,19202,7430,15333,12697,8568,5912,6001,2221,9144,9004,9881,2946,14641,17661,19322,13819,18446,10776,13758,12582,6716,9485,13917,11429,8101
25,8,16576,4963,12270,14248,7460,11206,6950,5808,7114,7405,7929,5115,10631,23215,11595,12226,12438,17926,10963,11755,7577,8819,8694,12403,9851
25,9,19123,7558,9889,15177,6057,15571,10271,5718,7808,6543,8122,9672,5374,17749,15878,16219,15461,10216,17508,17085,7988,14067,11391,13486,9649
25,10,13419,3546,14370,8556,6504,8467,6924,1558,7890,13781,5997,4850,6981,16742,25015,12515,11922,14577,8707,18004,8283,13630,6476,7220,6954
25,11,15213,3110,11525,8009,4930,9629,6932,2745,13506,8232,8061,3682,8399,18266,29954,10824,12472,14796,6016,13917,13504,10576,13965,16115,8561
25,12,22687,6480,11177,9344,4179,11188,8144,3441,10584,7153,6826,8966,7100,20158,32799,14521,18794,15670,6807,12655,11455,9319,14712,18057,7703
25,13,29875,7486,10455,9369,3536,16294,4935,4231,7458,5487,7277,8500,9293,17861,32355,11908,18503,28759,9558,16033,11029,13455,11768,13121,8060
25,14,25340,2360,11677,12808,6301,15216,2392,3147,14605,10888,4138,3200,8374,16785,25982,4321,24572,16583,14134,14607,3980,12170,18193,14154,4524
25,15,20403,3187,7314,11358,13225,18550,8678,2246,13648,11446,5641,5106,8228,11991,27925,2771,11553,17249,9637,11275,10314,13411,16047,10978,13734
25,16,27794,3585,14113,12691,4261,14943,8556,3768,13488,10880,8564,6216,8327,15079,27667,7449,20462,20547,13860,17920,10964,9709,15043,14014,12141
25,17,18529,3973,11806,17693,7960,13444,7195,3570,15201,15281,8190,7141,14242,17062,30831,10133,17048,18451,13951,16248,11307,8790,20048,19599,13933
25,18,20802,6510,12382,17145,9250,14644,6623,6030,16790,12936,11732,5963,9598,14087,31653,4055,19139,13174,13228,9665,12734,13745,12501,11009,12706
25,19,20812,3434,9873,10475,9834,17950,7025,5279,13713,10031,8521,8648,4737,13452,36748,3700,16282,11614,12637,15109,11015,11188,9966,16439,14845
25,20,17400,781,14705,14330,8567,12579,6903,8002,17481,15257,11868,6699,11275,21996,27745,5173,23362,10491,16376,11716,12333,14904,15967,17541,12684
25,21,23153,2850,12133,16802,6717,13808,8623,6760,14877,8237,11277,8592,19181,19529,28049,10254,15434,7336,16012,21800,10099,11881,14647,13379,12075
25,22,16511,3591,11979,17982,13531,8573,10741,11261,11299,14845,9767,5987,9684,10768,27542,5494,18602,8290,17378,18332,6716,11116,13033,12623,14929
25,23,12831,1485,10862,7199,4616,7705,9849,6293,13394,10196,4448,5491,12387,9175,15217,3633,14593,6044,11703,12157,9325,10180,5912,10657,7890
26,0,11864,3990,4750,8770,3374,9790,5828,5835,5527,2470,3393,1506,7263,4808,15816,4059,6997,5119,2619,6012,5937,4452,2459,6362,5830
26,1,5571,108,1013,1331,3939,5144,4981,2498,2646,965,4778,1922,4475,1547,6081,8097,2542,2467,660,5464,2693,71,1668,5160,4716
26,2,707,1857,848,618,0,3501,3584,683,3702,1715,1213,163,4085,567,1143,2679,978,2952,1493,3934,241,1858,4712,2297,1351
26,3,3446,1498,1484,648,0,934,77,203,747,1632,2586,0,588,708,674,4635,3436,4273,330,1045,625,2651,5223,691,1486
26,4,5180,5242,4037,2264,3477,6906,1184,1017,6808,1030,739,1098,2509,1137,5290,3649,6884,9445,2946,1908,6429,1365,1134,3880,1314
26,5,12086,3175,12908,11603,15124,7579,9736,1079,9294,5848,12091,4487,4536,9655,14231,9594,17996,12357,7175,7000,4466,8369,4255,5484,5037
26,6,15906,4544,10978,6989,7453,16796,12020,9023,9920,5111,11048,7804,9608,18875,14107,11431,20215,12742,14345,16285,14788,13001,11971,6330,9330
26,7,12077,4841,14391,10433,5816,15304,5299,6616,11052,8511,15356,5680,8065,18406,17624,9642,23501,16877,16775,14047,14294,12796,7892,6189,7011
26,8,15781,5768,13625,8527,6298,16510,8507,3542,8955,3087,16824,3030,12709,16648,18444,15061,19417,19151,12462,13817,19285,15825,14339,11311,1785
26,9,21137,5237,11593,10327,9439,18467,12115,8845,11647,8547,12572,5436,3814,17553,18291,7650,23584,24121,16124,18515,12489,13584,15857,10481,7562
26,10,14790,5562,11298,10381,12978,19328,9740,7268,3841,6909,14445,10292,12058,19167,22324,11314,20884,16731,16451,15461,18295,10586,7133,6251,5292
26,11,17135,6303,8782,6344,9064,17044,9780,5782,8677,9846,11578,7197,8198,16933,18411,16482,24990,20927,15231,10751,12506,13593,11486,15335,5357
26,12,20321,8305,10976,8137,14801,21233,8291,5682,8530,3871,18994,6285,8517,23757,25592,17479,22585,13205,15407,12739,26108,14827,12321,13461,10267
26,13,21535,6557,12052,12916,7805,24738,11251,8577,12935,7511,11449,9095,14367,15241,30861,19634,19250,18254,17122,17897,19289,12832,16040,11546,10729
26,14,13726,10601,14086,13375,11461,17398,11617,7342,7801,6262,16535,8771,12621,12154,25069,17039,21836,15045,19092,18193,16283,13480,15116,18636,7115
26,15,8239,4330,11849,5573,13651,14968,13930,5743,10609,11839,13349,10754,9110,12791,28604,14443,18144,9745,13382,18753,18509,14605,11953,12736,9269
26,16,17850,3771,15998,15208,7597,11588,11175,9133,11574,12209,21453,7349,6261,15237,25142,15126,19453,15480,18463,15719,14442,13483,15865,12522,10289
26,17,14923,8179,6963,17358,8158,15451,8815,9356,10436,8519,13656,10967,8026,15488,26363,16007,13035,17315,20100,18440,17864,7745,7777,12401,10191
26,18,14324,6534,9416,11370,7356,15508,5393,4821,5934,7670,14966,5319,17515,16666,31055,21950,14629,13374,13878,14609,17488,7374,10633,9101,11794
26,19,12911,8173,15382,7950,6575,13672,8967,3893,5922,9822,13289,5883,15247,10163,27255,13808,20580,16773,11069,12427,11551,7770,9567,3684,10967
26,20,14583,5126,8626,10026,11403,15381,5793,8728,6511,9904,11689,8064,11213,19362,28838,19134,15742,16644,17113,18298,12266,9317,9952,5437,9599
26,21,19146,9535,11803,5890,5226,13494,8450,11157,4768,10958,18966,6551,8993,11554,20904,16361,16999,18476,12210,12061,14414,7088,13431,8279,14054
26,22,22748,5387,14674,13091,6428,10388,8244,10864,8605,8956,9930,3892,9320,12387,17692,19138,14111,15209,14764,13960,14756,8991,7396,9125,5056
26,23,7706,6030,6055,9694,1782,10039,5778,5626,8975,14091,10456,3419,5560,7338,13292,10224,13048,5565,9714,10807,9547,5608,6590,4877,3945
27,0,9956,3518,5731,14907,5173,2438,486,3530,4165,4720,2520,2553,4820,3961,7116,2729,8122,4001,5935,6702,3453,2980,4158,6562,4484
27,1,11132,191,1950,3734,2362,2559,1002,1557,3463,1002,1766,1800,1930,1263,7230,1058,0,1513,706,4364,1479,849,828,1321,1339
27,2,3460,100,1775,93,6690,178,588,714,1778,735,2155,1862,1777,1436,4762,6,1930,93,1504,2399,3353,543,672,1296,6
27,3,167,562,1252,1465,532,681,2323,418,4200,1401,2075,190,2408,1000,1271,1293,2192,0,3560,3413,4417,0,261,1892,307
27,4,5985,834,2929,4207,5373,1950,2338,2893,8340,3286,2074,3150,846,1104,6395,1652,5083,8287,3178,4356,1980,2850,2347,2105,7921
27,5,30825,3885,8642,14599,12482,6823,7237,2707,18943,5291,13205,11766,12250,9638,26142,8803,12859,25738,11440,18926,4791,5205,7919,7531,11388
27,6,52538,9898,20922,30963,15873,13045,17829,5922,14054,4871,11272,11842,24814,20793,45299,10582,23175,34591,23423,27193,11415,13315,20736,13295,18413
27,7,56237,8998,21476,39114,12818,9688,18135,4085,16557,6888,24008,20993,31353,28832,63425,12924,16756,35649,41860,27556,24427,23779,23134,22142,32449
27,8,68451,6810,20392,21979,16464,9882,16810,12783,13564,11591,22761,21384,27629,30030,61026,7445,25932,51032,18590,24629,20410,12515,30300,29951,20475
27,9,67703,7354,16741,36310,21345,11039,14128,7284,15794,10536,15764,19398,30660,23227,54895,12961,15051,39522,26294,29845,16141,8212,22765,17318,15716
27,10,66343,6051,21434,26698,14227,13073,10645,3922,13280,9367,17169,16767,23241,25301,58341,8248,18294,20095,18593,23466,14425,10965,18710,22924,16033
27,11,53128,3780,25049,26083,9992,21563,14171,5789,7339,6197,18677,18232,18321,24722,46312,11447,16007,27856,17948,18001,23459,12293,16518,18766,22161
27,12,60789,9184,17340,21541,17971,14839,13285,7657,10444,12487,24145,15363,16982,19136,45396,8236,17268,26222,16651,19562,16610,8169,20450,12327,16735
27,13,48975,6128,19435,29899,13054,19980,13567,9027,11885,7943,24320,10459,16143,23382,47939,14664,15875,33879,14148,25042,15975,8621,18874,22690,16606
27,14,62256,5787,13981,39589,16133,10001,12946,10357,19287,9455,16384,19459,19729,20188,60122,12706,14546,29523,20825,23940,15195,7840,17537,24070,21634
27,15,52139,4585,15391,41188,15577,8284,9966,8645,16460,8660,21940,11214,21134,25876,50997,9707,28484,27995,18473,24506,21325,9888,29038,22915,24452
27,16,42992,5096,16605,34405,6904,11636,12036,5030,14683,16371,22276,10846,15524,20287,46603,12824,20113,21419,22386,33725,29187,17529,18512,17591,19930
27,17,34091,4671,27373,41251,5958,9569,11592,5919,16520,12875,22337,8356,21624,13816,42870,11750,19829,25859,21793,27004,17071,10323,17808,20660,26099
27,18,47552,4769,16291,28386,11572,7650,12437,10112,17199,12407,17695,11238,21510,21014,59404,14005,12478,28452,17050,21382,14749,11677,18646,16553,30781
27,19,44904,5185,17047,28726,14046,7542,14929,11393,19535,12692,19911,17356,16605,18304,39379,16520,16175,34725,14496,22948,16975,14080,20045,20412,23683
27,20,52143,8736,17551,28585,14007,9721,14412,11069,17926,16563,21079,13000,25601,22117,44685,9138,14294,33390,22593,25424,14844,13533,19905,18969,25028
27,21,43361,5631,25551,29579,12141,10573,10184,8737,29414,13573,26858,15028,26811,16616,43956,9688,22498,27727,11349,30302,13588,9722,17777,13926,21685
27,22,48430,6477,17885,38240,14028,5670,13980,7380,19454,11673,26114,12032,26634,18656,39508,9121,22132,23826,22843,24552,11398,10644,17220,13174,21079
27,23,38493,7633,12471,21036,12078,6175,6467,7735,17735,6767,18479,12202,23756,15642,31815,7813,19211,15624,8992,17768,9609,6604,17490,10327,15388
28,0,14012,1033,7117,5450,4656,4140,3040,3895,7129,4365,6832,3439,2679,3063,10600,4949,6850,6958,5997,7677,7594,7177,7642,7555,4975
28,1,6594,3487,458,5324,3484,1557,916,803,2745,31,2462,1021,3710,2033,3529,4100,833,6074,3842,4814,2256,2256,2786,4934,4665
28,2,4778,1841,0,3565,5455,1879,753,2340,200,0,3135,2078,5362,0,4929,2242,1657,2715,2421,4405,5665,0,1525,2856,1839
28,3,1728,1065,913,4878,8145,4972,2489,2413,448,0,6133,2659,2619,579,1975,1621,2248,1635,2451,3011,1009,1433,870,1011,725
28,4,9444,1717,9276,4173,5248,491,9698,4287,9101,2609,494,4624,672,1255,4298,2498,6592,7167,7713,10467,1377,2734,1249,2417,5654
28,5,26968,4073,18766,20357,5346,6202,10864,5483,6925,8088,7568,6319,12713,6569,22523,10788,13672,11691,8211,20873,3819,8590,9161,5071,7933
28,6,36620,4877,23950,28154,15405,11611,13191,9946,11893,12122,8290,9517,18375,20509,40156,8732,22185,32047,20104,30100,8430,8840,17698,9415,20563
28,7,37956,17685,29615,35166,8020,19511,16935,9972,20369,14629,17134,14347,22715,27070,49042,16863,26061,25352,24492,43378,12376,13817,16358,16649,21651
28,8,34777,10447,22067,28365,10837,16030,23764,7335,22284,20958,14186,8112,24616,23283,35473,11101,25837,31997,27716,32088,21225,14997,17793,29545,13737
28,9,25274,7581,20637,27988,18722,11024,17348,8122,19277,15439,11815,9180,17074,22932,39620,9184,18823,17956,23401,28616,17996,12990,18714,15494,17019
28,10,34943,9059,21717,16819,11174,16198,9724,12085,15487,10435,8754,9753,20500,26511,35873,9030,22013,22541,16815,31788,14122,9596,23071,16880,16314
28,11,37531,10174,23981,13491,20161,16582,12468,7920,15058,6865,6208,7106,15117,26154,25428,13515,24489,20536,10094,28182,14258,10814,24346,25690,20215
28,12,30083,9007,17239,23961,15735,13803,10128,6613,14024,10915,16923,9910,15927,21601,27087,12075,21291,28611,10671,20394,13394,9224,19510,20378,15158
28,13,35117,4764,21291,19688,11609,13308,10743,7705,11750,10945,9589,9273,18016,18186,34310,13790,15068,20528,13722,23495,15289,10200,18825,17787,12742
28,14,27905,4739,32323,25576,9025,12642,17861,6210,13044,11989,16559,12003,20818,10264,33945,15920,25410,18001,12332,28656,12940,15307,18597,15342,10555
28,15,32418,9669,32358,18872,6819,19008,9502,8038,11232,14779,19669,14025,20519,12539,28495,16473,21070,20235,13829,27850,22598,13902,18925,23822,10553
28,16,29475,3820,26249,19959,19000,16887,10246,9467,13831,8987,15545,7334,22182,16115,28871,18880,19770,23724,10438,27654,12455,11620,20763,18732,22640
28,17,33798,8677,23035,26122,13765,12377,9388,8670,21002,16159,15254,8397,16048,15823,41838,16468,14109,19899,12524,21383,21353,13639,10674,9303,15991
28,18,28611,6184,29986,21085,12012,14131,13355,2872,11740,11004,9192,8992,15549,17142,40427,12252,22004,25641,13572,27033,12718,14734,20128,15079,7969
28,19,41636,7787,26484,19806,9606,12337,11058,6386,15579,13548,15192,8090,13906,9664,41463,14231,21564,22543,17172,30574,12799,11845,17893,14796,16276
28,20,27453,10205,27036,21596,17624,13832,10622,5466,13349,10819,9524,7631,19902,18410,30628,13379,22094,22040,12346,28586,12361,10677,16244,16886,11605
28,21,28833,7901,28469,23351,16168,14299,8458,4030,14674,15146,9836,10968,17184,13027,32240,14531,14449,24659,15666,33473,17648,11019,16274,11135,13942
28,22,27066,6372,28818,18427,11174,12389,11503,8893,19552,14073,7274,8786,16243,13553,29915,11494,25681,17963,12586,24760,11049,14114,15428,6752,8254
28,23,23051,4389,24373,7860,8221,14527,11603,3363,8734,8669,8855,5398,11460,11612,24244,12259,14857,17661,5189,20712,10862,11104,13229,10901,9190
29,0,16406,3719,14332,9349,5696,11188,2357,3359,17360,11854,2508,6804,8016,6372,14665,7501,12712,21207,2713,7893,7216,7832,5570,7522,5977
29,1,6923,263,6715,4213,7733,7559,1770,997,3290,3211,6155,2012,3090,2036,9547,5295,4384,8933,2009,4982,4106,563,2866,2306,3462
29,2,3750,2996,3162,3052,7295,6182,2155,3718,2349,2453,1428,2748,2084,553,3214,4861,2812,7070,2266,2017,2451,0,2379,1456,2041
29,3,2792,85,3500,2681,6532,1216,3202,400,4788,2412,1162,1479,4892,666,4336,3243,2356,2681,5459,1309,3184,1998,1262,2004,3621
29,4,4958,2052,5306,12871,5640,2081,1308,2660,7347,3782,2617,2576,3954,4886,10826,5242,4507,5128,4273,3554,2497,1168,4020,3172,6932
29,5,13048,2570,11945,10969,16540,6079,8624,9904,9992,6629,7385,7724,10502,13383,28576,6229,7841,16675,13926,17111,12029,2814,8494,7237,9113
29,6,23020,7866,10193,18879,20914,12275,9045,8423,10981,12466,13921,11456,18289,18587,42689,11639,12735,33100,11118,22301,18856,10019,6847,11935,17960
29,7,38302,8809,10963,21780,18895,15775,9791,8794,14303,13894,19193,10845,24590,23030,40245,11844,13356,38166,13354,18195,18300,16542,19166,13787,25110
29,8,28048,5017,10042,15101,22331,15725,8769,10054,16920,13320,14547,12916,21213,21486,44724,10515,16134,34086,8324,15893,17807,11597,13286,12174,16947
29,9,18347,7794,11733,15529,20673,14929,12671,5812,16774,15964,10953,8339,20797,21117,40561,8199,20004,27658,11084,12791,16173,12487,21318,12841,18478
29,10,18186,11173,12869,19905,16172,13916,6730,8723,16961,7698,16171,12373,15087,22467,40294,14835,18249,25630,15252,16466,13871,11652,13130,10541,16838
29,11,25807,4980,14045,23469,14891,15960,5999,13225,11890,11883,10717,9611,17751,25919,41183,8852,18388,29170,12459,18282,17653,15976,17633,11010,25324
29,12,28240,7379,15653,21606,18835,10202,9775,7691,16493,7494,15281,11707,21131,27840,52961,8276,18327,31804,14021,21248,24675,16315,24654,15934,17361
29,13,22399,6028,13928,22488,12355,9610,10591,9618,17744,14671,14491,11343,32363,15710,56831,10528,23591,21776,9893,11839,22983,12108,22011,20997,11153
29,14,22384,9622,21699,16074,14242,12696,8245,10923,22911,13881,12136,13130,21208,16497,39156,13761,14164,33605,8637,21758,16010,16622,19595,20457,14052
29,15,36229,9583,19028,12136,11947,11749,7190,7634,19995,17924,13202,10132,19824,11651,55427,14190,23410,45830,14717,11839,20332,9687,16151,14335,23878
29,16,19817,10116,19643,19947,15361,9404,6262,8853,23280,14488,10479,6739,23383,13036,45267,12457,18342,34213,7758,15643,22797,14621,15673,18631,18410
29,17,17953,11172,15781,14063,12211,9041,16721,11458,19516,17219,16908,7186,21877,16341,40030,17951,16770,26349,8774,23240,21648,11956,28990,21449,11291
29,18,23785,7376,16298,14877,16102,11786,7898,15403,25482,14009,12031,12811,25301,9513,38982,14610,14811,34281,11179,15883,17496,7936,13501,12431,17134
29,19,26381,8416,19701,14642,12726,9222,9330,10779,28075,14463,18427,12043,17808,11483,39873,14836,17735,35559,10385,18658,14748,11623,15277,16451,15001
29,20,19101,11999,20869,16528,14112,7508,9660,6987,19251,13465,16094,8168,21700,12347,38422,13724,18848,35056,12399,19383,15103,13051,12621,12501,19582
29,21,23514,6830,18201,17451,15592,11901,8813,9974,21645,16184,14167,15678,23576,13610,31903,15303,23649,29498,9590,16146,16531,10285,23704,14869,13288
29,22,24794,9402,19349,11510,15613,12593,7124,13311,22001,10972,12727,11417,23885,18189,42133,14531,20125,29938,10607,17959,21893,11950,22316,21416,15282
29,23,34181,4334,16864,14105,16290,9961,5919,5842,25093,13165,18210,7934,19579,8838,26563,11814,20330,24751,8014,11795,15739,11061,14261,11191,17814
30,0,17517,1544,4816,6711,4892,4607,1874,2018,5294,713,3895,3848,4246,2258,17125,4400,6803,11096,3063,6368,3494,5910,3530,4754,5088
30,1,3086,428,5254,2069,908,201,2056,914,6632,1726,933,2350,8968,911,3102,917,4789,2854,3458,3112,2794,0,2797,1063,6286
30,2,1894,1496,1940,311,523,1094,856,39,9108,1280,4398,489,2373,989,3614,975,1252,582,3575,2057,1013,496,2398,1315,4004
30,3,2523,274,154,2303,1360,1821,228,182,9406,1450,141,339,1292,1042,984,1060,606,4231,859,1084,1126,837,1433,1168,513
30,4,3021,230,2335,6736,2921,1157,1187,1647,8451,934,1013,279,6272,2289,4478,3441,2344,3040,948,987,0,921,1477,1015,1742
30,5,15515,3560,10026,8141,2568,2358,4693,2401,13905,6648,4801,4745,6100,6277,21517,4716,9362,17243,5282,11482,3703,6511,4696,2630,4971
30,6,29532,3723,15847,13563,6729,8270,2260,2697,14893,9840,9428,5215,10735,12246,26505,11278,12810,26116,8518,17658,5019,12401,9934,6452,14119
30,7,23707,3106,10805,20744,4566,6509,4683,5836,7131,7700,14324,15364,15826,13239,36216,7990,10303,22451,8954,14064,10914,12617,9624,13254,7797
30,8,24478,4949,13708,14124,8884,5831,6414,8323,8215,14879,8193,7961,13659,16002,31991,7722,9740,18280,12389,15727,12393,11628,9177,8002,10004
