date,hour,district,OS,RA,QS,RD,SS,SLC,SO,ST,SUT
5,6,송파구,124,3653,2495,345,47,119,66,87,23
5,6,양천구,69,3232,1229,1189,640,63,56,61,19
5,6,영등포구,205,7991,3056,1720,401,175,113,152,45
5,6,용산구,190,4603,1327,1452,67,174,67,122,26
5,6,은평구,16,439,16,1443,1266,18,2,10,4
5,6,종로구,15,1107,407,159,17,170,38,123,8
5,6,중구,145,2320,706,326,15,329,79,212,51
5,6,중랑구,36,2811,1055,504,685,71,64,35,18
5,7,강남구,175,9660,5017,523,67,255,168,196,74
5,7,강동구,99,771,541,697,836,19,15,19,1
5,7,강북구,33,4579,3112,1686,987,76,97,110,14
5,7,강서구,223,5183,1390,1726,763,38,142,118,14
5,7,관악구,430,4432,2238,557,140,26,13,22,13
5,7,광진구,236,1184,524,318,29,61,4,18,2
5,7,구로구,9,2927,882,915,156,37,36,54,14
5,7,금천구,11,2309,2388,346,11,10,28,5,4
5,7,노원구,104,2637,1042,701,474,124,41,82,37
5,7,도봉구,41,2920,1136,567,76,37,18,27,15
5,7,동대문구,32,4311,2919,422,56,88,96,88,25
5,7,동작구,114,3809,1019,1569,324,46,42,41,20
5,7,마포구,175,3775,872,1284,245,94,60,34,6
5,7,서대문구,21,3181,1061,1297,234,33,42,31,11
5,7,서초구,335,9290,4047,2094,319,210,136,128,35
5,7,성동구,87,4298,1469,760,417,38,59,27,12
5,7,성북구,20,6956,3652,593,54,178,150,218,25
5,7,송파구,95,7442,4225,886,201,54,89,97,14
5,7,양천구,90,2342,369,1480,321,67,50,72,21
5,7,영등포구,250,6467,4734,950,91,203,84,130,26
5,7,용산구,175,7535,2280,1817,678,47,114,51,18
5,7,은평구,16,2487,1764,1687,652,61,34,64,15
5,7,종로구,38,2990,916,746,62,88,159,88,13
5,7,중구,14,3840,2741,1209,925,76,91,67,20
5,7,중랑구,23,3623,2325,156,6,90,43,36,5
5,8,강남구,250,9170,3961,1245,129,397,149,384,91
5,8,강동구,192,1949,1691,427,2,6,25,8,3
5,8,강북구,12,902,212,692,160,73,11,83,5
5,8,강서구,213,3081,442,909,701,64,62,27,14
5,8,관악구,206,3854,3099,971,509,61,28,31,16
5,8,광진구,302,1905,1311,149,131,73,46,26,10
5,8,구로구,9,2952,675,868,172,29,27,67,12
5,8,금천구,9,1434,747,541,165,23,22,13,7
5,8,노원구,231,4881,3153,337,17,92,26,64,29
5,8,도봉구,16,1600,76,287,59,47,10,22,10
5,8,동대문구,23,2415,2356,189,36,85,47,72,9
5,8,동작구,31,5096,1621,1705,310,28,62,43,15
5,8,마포구,214,4353,2067,1024,532,53,75,44,14
5,8,서대문구,28,4524,2942,1263,370,67,47,55,24
5,8,서초구,259,10503,5849,1505,1042,106,90,90,18
5,8,성동구,46,2402,1218,148,23,63,30,65,10
5,8,성북구,36,6478,2624,660,94,167,164,140,33
5,8,송파구,188,3815,2220,957,232,79,53,77,33
5,8,양천구,14,1915,383,456,36,62,19,70,17
5,8,영등포구,203,12879,7961,1113,357,230,165,165,47
5,8,용산구,63,5559,1893,1778,719,46,106,78,34
5,8,은평구,22,3422,2307,1546,842,31,35,22,10
5,8,종로구,13,4195,3113,218,39,110,127,69,18
5,8,중구,167,5946,4553,454,69,174,224,181,69
5,8,중랑구,49,2022,1343,84,16,80,18,45,17
5,9,강남구,129,8197,3803,1206,477,110,111,110,43
5,9,강동구,215,2390,1108,73,5,8,24,5,1
5,9,강북구,0,502,74,792,862,45,7,14,11
5,9,강서구,179,4394,823,981,234,155,166,123,22
5,9,관악구,193,6987,6383,671,77,67,195,94,28
5,9,광진구,89,893,52,485,136,32,11,20,7
5,9,구로구,14,3893,927,782,171,58,48,66,26
5,9,금천구,14,3446,2681,395,56,31,97,25,10
5,9,노원구,216,4340,2600,359,52,166,76,111,35
5,9,도봉구,10,1297,437,282,19,24,4,15,6
5,9,동대문구,22,4329,3125,212,32,58,71,69,14
5,9,동작구,87,4369,1256,1379,100,75,83,97,30
5,9,마포구,49,5120,3808,942,519,101,83,76,16
5,9,서대문구,18,2803,498,1494,244,107,50,125,43
5,9,서초구,249,11368,4983,2136,724,96,92,71,19
5,9,성동구,6,1648,878,823,554,35,23,26,8
5,9,성북구,1,3705,1759,898,147,128,128,175,20
5,9,송파구,192,8409,4140,2206,473,167,71,88,27
5,9,양천구,42,2437,1112,675,140,40,24,18,10
5,9,영등포구,75,5720,4435,441,49,155,59,91,36
5,9,용산구,65,5151,3169,774,181,152,110,124,21
5,9,은평구,0,3211,2635,1341,860,40,37,48,11
5,9,종로구,2,2735,1174,360,188,111,71,56,13
5,9,중구,126,3834,2342,423,165,203,129,208,47
5,9,중랑구,4,1944,981,161,39,38,23,18,6
5,10,강남구,132,9760,8003,1031,255,263,117,252,72
5,10,강동구,95,420,286,62,22,12,4,3,0
5,10,강북구,2,1882,1012,462,57,68,42,70,8
5,10,강서구,68,3431,322,714,60,80,52,65,29
5,10,관악구,195,5617,3752,667,83,21,141,62,21
5,10,광진구,137,1546,743,81,13,28,7,9,1
5,10,구로구,8,4070,2588,896,133,48,60,50,12
5,10,금천구,0,3789,2660,568,38,40,27,13,6
5,10,노원구,33,1458,205,140,12,94,36,58,29
5,10,도봉구,5,2553,890,1138,798,15,18,19,6
5,10,동대문구,10,2402,1143,839,205,66,42,54,12
5,10,동작구,76,5198,1456,1537,78,62,149,92,31
5,10,마포구,17,2291,614,668,102,91,30,73,8
5,10,서대문구,19,2109,295,1231,154,61,23,79,17
5,10,서초구,169,7081,3480,2323,897,100,77,106,19
5,10,성동구,68,2844,1175,1013,610,29,37,29,17
5,10,성북구,12,3548,1539,906,161,142,148,259,27
5,10,송파구,84,4523,3967,362,30,63,65,66,28
5,10,양천구,6,1548,75,500,22,21,14,18,7
5,10,영등포구,136,5409,2749,796,54,211,56,157,51
5,10,용산구,55,4427,3248,503,136,148,123,82,23
5,10,은평구,4,1459,739,1371,1041,31,8,18,4
5,10,종로구,8,4080,2434,1193,1595,84,96,101,11
5,10,중구,13,5969,4695,763,893,177,161,175,30
5,10,중랑구,29,2392,1394,146,43,32,57,46,7
5,11,강남구,31,8516,6986,650,169,325,153,249,77
5,11,강동구,101,413,232,2,1,15,4,8,0
5,11,강북구,3,2073,789,400,41,39,89,46,9
5,11,강서구,116,2360,365,377,15,117,27,42,10
5,11,관악구,246,4877,4399,868,138,106,48,67,13
5,11,광진구,113,1099,531,170,17,38,13,18,8
5,11,구로구,12,3887,4685,866,69,82,43,77,12
5,11,금천구,6,1941,632,673,22,43,29,30,8
5,11,노원구,62,3698,1389,393,71,154,49,86,24
5,11,도봉구,22,2807,1712,288,33,32,18,35,10
5,11,동대문구,6,811,161,53,6,54,3,34,12
5,11,동작구,16,5092,838,1512,137,25,38,27,12
5,11,마포구,83,2964,2242,541,117,70,21,40,14
5,11,서대문구,15,2254,656,1091,140,82,28,62,20
5,11,서초구,145,10458,6097,1670,595,72,145,73,14
5,11,성동구,12,1847,1681,457,74,19,30,12,12
5,11,성북구,16,4449,2490,689,100,167,222,281,39
5,11,송파구,43,5464,2401,389,15,30,110,98,17
5,11,양천구,42,2938,653,810,34,61,36,42,14
5,11,영등포구,56,6710,3138,530,45,189,91,128,29
5,11,용산구,30,2521,529,807,137,38,15,18,7
5,11,은평구,22,714,165,1618,1187,20,13,24,4
5,11,종로구,4,3380,3901,664,1669,57,72,59,4
5,11,중구,4,3043,1957,480,101,73,115,51,18
5,11,중랑구,22,1758,1115,279,51,57,21,49,16
5,12,강남구,64,7538,4360,1299,311,264,149,179,41
5,12,강동구,112,753,7,182,27,6,6,2,1
5,12,강북구,9,1152,1025,308,39,108,70,82,17
5,12,강서구,25,3992,586,407,23,132,62,27,15
5,12,관악구,14,4576,4845,740,84,161,36,87,23
5,12,광진구,169,1396,665,163,12,44,14,8,6
5,12,구로구,5,4445,4799,1056,140,50,53,35,16
5,12,금천구,0,1457,455,467,14,53,35,20,4
5,12,노원구,21,2969,1215,434,44,75,62,56,17
5,12,도봉구,61,2653,520,309,12,30,57,16,8
5,12,동대문구,67,1616,494,255,22,93,30,72,17
5,12,동작구,35,6640,1855,1527,86,75,65,94,16
5,12,마포구,198,4144,1756,1094,515,90,70,67,19
5,12,서대문구,49,4583,1319,1304,143,140,67,95,35
5,12,서초구,201,9587,4995,1467,109,157,129,123,39
5,12,성동구,66,3763,2710,182,7,18,46,24,7
5,12,성북구,27,3264,1733,704,119,219,44,166,23
5,12,송파구,188,4457,2435,981,269,79,122,57,19
5,12,양천구,45,1761,876,700,39,26,21,29,8
5,12,영등포구,92,5921,2429,521,25,51,38,45,23
5,12,용산구,23,4971,1077,1443,173,163,96,172,27
5,12,은평구,4,1649,868,953,462,57,22,39,10
5,12,종로구,13,3326,2093,433,365,84,55,27,8
5,12,중구,34,3079,2021,423,36,246,91,199,50
5,12,중랑구,170,1740,1186,269,55,90,37,81,14
5,13,강남구,128,10241,6607,908,109,152,195,173,68
5,13,강동구,166,410,127,254,0,16,2,7,3
5,13,강북구,0,493,130,214,30,10,14,26,4
5,13,강서구,151,4716,1297,1472,443,75,118,73,8
5,13,관악구,842,5515,4173,527,54,234,55,76,20
5,13,광진구,77,599,32,450,49,43,5,16,4
5,13,구로구,1,4028,1799,776,97,22,52,44,13
5,13,금천구,315,2027,397,641,25,140,42,46,5
5,13,노원구,51,3868,2163,259,20,128,61,74,31
5,13,도봉구,0,2581,1068,344,16,16,24,21,7
5,13,동대문구,4,1965,599,357,589,77,24,97,9
5,13,동작구,33,4980,996,1421,111,63,39,45,20
5,13,마포구,111,2456,488,641,117,91,30,43,9
5,13,서대문구,35,1555,252,1570,322,163,22,100,32
5,13,서초구,384,10851,6840,766,43,76,131,92,30
5,13,성동구,57,2574,902,200,8,1,26,5,0
5,13,성북구,15,3177,1819,581,123,94,201,139,22
5,13,송파구,197,6389,3547,2044,93,128,162,171,26
5,13,양천구,47,3759,1434,549,47,56,37,45,21
5,13,영등포구,99,6904,1890,755,44,159,67,106,30
5,13,용산구,134,5355,1775,739,78,141,85,103,19
5,13,은평구,7,1535,501,1417,1043,34,20,51,15
5,13,종로구,35,3348,2700,326,191,119,131,102,19
5,13,중구,37,4290,4040,360,70,171,182,153,38
5,13,중랑구,13,1406,427,228,15,73,16,40,14
5,14,강남구,112,11319,7641,2101,201,262,153,271,79
5,14,강동구,69,2638,1395,38,11,3,62,15,2
5,14,강북구,2,1448,601,268,36,98,28,64,5
5,14,강서구,96,4165,1902,1549,479,34,50,13,6
5,14,관악구,809,3295,3908,358,37,213,74,87,22
5,14,광진구,212,1073,532,205,12,44,11,7,2
5,14,구로구,287,2666,1749,785,73,214,36,106,27
5,14,금천구,58,1892,615,687,70,44,23,21,9
5,14,노원구,23,4239,3473,960,599,41,52,28,14
5,14,도봉구,2,2374,977,282,13,24,44,16,9
5,14,동대문구,45,1725,1329,306,48,60,48,61,15
5,14,동작구,47,3989,1172,1191,63,46,162,102,34
5,14,마포구,38,2922,556,763,173,132,49,97,15
5,14,서대문구,11,3323,997,2717,821,78,60,87,25
5,14,서초구,213,6385,3520,1575,149,94,75,49,11
5,14,성동구,0,2779,1278,156,18,27,56,14,6
5,14,성북구,42,2476,1050,535,69,180,71,183,18
5,14,송파구,287,6141,2845,1600,164,53,109,83,38
5,14,양천구,8,3028,1442,1217,233,118,39,71,21
5,14,영등포구,395,3341,813,754,70,340,65,213,43
5,14,용산구,24,5567,2788,643,87,66,163,110,21
5,14,은평구,39,843,484,1281,893,41,5,25,12
5,14,종로구,5,1885,2518,381,167,74,32,53,8
5,14,중구,9,4003,2299,546,90,120,107,177,18
5,14,중랑구,13,555,547,99,50,39,19,20,4
5,15,강남구,120,9100,6284,2166,205,179,150,217,63
5,15,강동구,181,2778,3016,579,344,29,43,31,10
5,15,강북구,9,2703,3295,142,18,51,34,53,7
5,15,강서구,139,2639,561,1188,385,108,45,33,11
5,15,관악구,1640,5161,3542,821,114,328,226,162,48
5,15,광진구,114,1686,345,224,30,14,42,15,6
5,15,구로구,222,2207,482,729,78,80,35,48,22
5,15,금천구,107,1760,206,532,32,56,99,55,18
5,15,노원구,54,5270,3451,226,36,51,82,41,15
5,15,도봉구,1,3825,4137,289,13,18,52,40,5
5,15,동대문구,31,1079,113,232,34,82,35,79,15
5,15,동작구,38,5899,1673,1483,350,110,164,111,31
5,15,마포구,68,2379,626,602,131,78,41,56,15
5,15,서대문구,45,2225,823,2265,821,112,42,107,52
5,15,서초구,222,6509,3153,1657,519,109,107,94,29
5,15,성동구,75,2639,1821,38,5,7,54,18,2
5,15,성북구,11,1238,704,375,68,77,27,94,5
5,15,송파구,143,5786,2477,893,120,65,109,94,22
5,15,양천구,12,2489,782,741,68,39,23,32,14
5,15,영등포구,371,7647,4907,755,59,207,106,134,36
5,15,용산구,68,4086,541,742,206,67,41,40,8
5,15,은평구,0,388,29,1361,893,18,0,23,5
5,15,종로구,36,2383,1856,119,2617,82,33,54,16
5,15,중구,14,3903,3054,331,58,162,69,110,26
5,15,중랑구,40,1495,628,146,35,145,74,106,18
5,16,강남구,22,7321,2636,2288,162,126,109,140,47
5,16,강동구,268,3684,3105,154,22,8,41,22,2
5,16,강북구,5,1955,1952,468,128,32,21,11,3
5,16,강서구,81,4771,1073,2255,1116,78,63,106,23
5,16,관악구,749,4332,2500,324,35,219,30,67,13
5,16,광진구,71,388,44,169,15,44,1,21,7
5,16,구로구,73,2202,1561,655,73,38,40,43,10
5,16,금천구,52,1026,444,578,41,90,5,40,13
5,16,노원구,7,3102,5490,667,401,46,71,36,10
5,16,도봉구,5,3552,3205,215,95,19,27,7,6
5,16,동대문구,0,1486,803,220,23,23,34,27,16
5,16,동작구,40,4677,988,1959,255,85,66,104,19
5,16,마포구,51,2301,902,511,116,80,30,57,19
5,16,서대문구,76,1571,80,2561,848,128,19,68,20
5,16,서초구,236,9068,5209,2685,600,109,109,121,32
5,16,성동구,28,3575,3190,128,3,21,52,18,8
5,16,성북구,24,3391,2555,590,250,125,112,147,25
5,16,송파구,190,6209,3356,1216,284,150,168,196,44
5,16,양천구,107,2562,483,804,107,45,13,29,11
5,16,영등포구,98,6827,2834,1021,37,157,83,107,29
5,16,용산구,22,3461,1243,611,111,88,151,142,28
5,16,은평구,4,786,15,1690,1012,59,33,71,15
5,16,종로구,2,1023,611,956,3625,75,60,42,17
5,16,중구,7,1813,1760,306,47,259,158,218,55
5,16,중랑구,27,2157,2187,187,55,97,32,67,23
5,17,강남구,6,7272,5036,1437,463,135,44,145,45
5,17,강동구,79,1592,654,403,62,25,10,15,4
5,17,강북구,16,3708,2949,1211,897,60,147,79,22
5,17,강서구,528,3613,258,1039,144,83,50,57,13
5,17,관악구,204,5165,3306,641,441,24,21,27,7
5,17,광진구,84,2159,2173,212,28,27,43,16,11
5,17,구로구,57,2936,1294,892,120,101,29,106,24
5,17,금천구,20,1426,805,366,47,20,15,9,2
5,17,노원구,25,4301,2546,393,56,74,71,54,19
5,17,도봉구,5,2387,911,205,19,30,19,22,13
5,17,동대문구,1,746,191,128,23,126,14,114,19
5,17,동작구,6,3730,398,1615,102,64,30,51,22
5,17,마포구,48,1074,121,777,178,108,25,34,10
5,17,서대문구,5,1835,68,2200,712,32,13,41,16
5,17,서초구,62,8092,5893,2237,2618,78,46,63,21
5,17,성동구,41,2935,3926,87,13,8,47,14,4
5,17,성북구,27,2233,1490,330,35,169,62,167,11
5,17,송파구,188,5903,2247,2137,107,43,81,81,21
5,17,양천구,237,3140,2506,1611,366,74,50,74,18
5,17,영등포구,108,5157,2328,431,25,174,42,147,34
5,17,용산구,12,1235,369,1279,925,94,24,64,17
5,17,은평구,11,216,25,1270,756,36,3,28,6
5,17,종로구,6,796,344,323,1459,75,20,55,7
5,17,중구,1,1982,945,645,236,81,54,86,11
5,17,중랑구,4,2991,2449,103,31,77,66,68,8
5,18,강남구,55,7168,8607,1808,415,167,55,133,37
5,18,강동구,99,2019,1747,120,12,39,17,9,1
5,18,강북구,4,2126,1441,1455,1169,71,82,107,27
5,18,강서구,194,2234,155,560,69,71,49,47,6
5,18,관악구,102,2822,2779,543,178,8,11,14,9
5,18,광진구,37,950,623,143,42,57,7,17,6
5,18,구로구,2,2986,1743,645,113,42,33,29,16
5,18,금천구,0,1451,474,252,18,37,4,11,2
5,18,노원구,59,6388,4010,275,21,80,81,38,30
5,18,도봉구,3,2318,1792,221,3,37,7,37,11
5,18,동대문구,131,1619,809,151,19,31,54,42,10
5,18,동작구,14,2649,238,1072,73,17,18,12,10
5,18,마포구,36,1954,834,603,150,101,35,86,20
5,18,서대문구,15,1686,199,2512,990,94,26,58,17
5,18,서초구,226,8991,7432,2727,1097,66,51,44,17
5,18,성동구,118,3382,1318,420,82,12,41,15,6
5,18,성북구,10,3217,2239,535,121,181,191,254,29
5,18,송파구,138,3736,2096,997,125,62,112,93,28
5,18,양천구,180,2267,488,1439,407,37,24,34,13
5,18,영등포구,17,9173,7308,1140,624,127,85,118,42
5,18,용산구,54,2288,1011,670,892,61,16,25,6
5,18,은평구,0,95,0,1188,982,18,2,38,13
5,18,종로구,9,1330,292,410,82,135,84,135,16
5,18,중구,8,2546,1837,415,58,92,125,95,29
5,18,중랑구,4,473,42,174,32,24,9,16,7
5,19,강남구,62,6477,4718,1327,191,44,74,97,41
5,19,강동구,51,2718,1581,137,23,10,22,9,3
5,19,강북구,5,3618,2466,1608,1368,63,44,43,8
5,19,강서구,105,2553,332,604,31,54,37,47,7
5,19,관악구,98,2734,2243,789,126,62,23,31,13
5,19,광진구,102,1030,234,112,18,62,16,17,6
5,19,구로구,9,1944,578,706,70,42,39,69,11
5,19,금천구,1,1284,65,448,24,22,24,12,1
5,19,노원구,140,2199,972,1346,1007,35,11,24,10
5,19,도봉구,1,4079,2065,256,13,9,54,17,6
5,19,동대문구,4,1815,893,211,32,47,9,32,10
5,19,동작구,56,4942,1051,1631,289,49,138,83,27
5,19,마포구,10,2456,1146,599,203,68,22,43,18
5,19,서대문구,37,1398,1110,2297,785,117,21,87,27
5,19,서초구,114,8488,5029,1855,218,70,86,68,25
5,19,성동구,51,2451,434,70,10,37,48,32,8
5,19,성북구,0,957,470,375,71,188,19,102,26
5,19,송파구,181,5774,2591,2006,263,76,98,92,24
5,19,양천구,58,3843,1652,2607,1326,93,18,36,20
5,19,영등포구,143,8623,5539,666,113,179,95,112,25
5,19,용산구,113,5952,3828,741,147,93,160,113,32
5,19,은평구,0,293,8,310,168,20,6,12,3
5,19,종로구,6,2116,1373,232,61,71,31,50,14
5,19,중구,112,2581,1832,817,900,178,78,194,50
5,19,중랑구,1,325,131,276,160,69,6,18,11
5,20,강남구,146,10336,5935,1815,910,131,180,202,62
5,20,강동구,158,307,1,42,19,5,7,3,0
5,20,강북구,0,3483,1690,617,569,73,26,34,11
5,20,강서구,93,3885,596,911,100,221,74,100,21
5,20,관악구,438,7444,5182,582,51,133,198,132,27
5,20,광진구,98,854,123,176,30,72,1,13,1
5,20,구로구,267,2639,942,890,156,279,49,154,23
5,20,금천구,29,2074,1270,627,61,14,90,35,3
5,20,노원구,85,1718,80,133,1,82,27,35,11
5,20,도봉구,13,2597,737,315,15,34,17,19,9
5,20,동대문구,255,3188,2095,234,21,58,27,22,10
5,20,동작구,46,5265,1103,1141,61,37,36,36,8
5,20,마포구,76,2422,1113,578,120,65,34,48,19
5,20,서대문구,50,3839,841,2321,588,70,24,73,32
5,20,서초구,231,5738,2417,1270,91,149,115,91,31
5,20,성동구,106,2596,961,416,11,63,20,15,5
5,20,성북구,59,2086,886,774,61,134,22,90,12
5,20,송파구,292,4756,2528,744,43,118,110,114,35
5,20,양천구,54,2435,271,1096,94,60,49,37,20
5,20,영등포구,142,5280,2117,648,42,283,44,193,35
5,20,용산구,54,4322,2221,836,172,91,90,75,25
5,20,은평구,28,2711,1481,1297,1081,39,37,29,9
5,20,종로구,24,2929,1433,550,135,109,46,59,15
5,20,중구,14,4573,5291,618,62,157,129,138,41
5,20,중랑구,53,1495,889,280,15,60,16,98,10
5,21,강남구,65,7196,5710,1116,342,152,88,144,52
5,21,강동구,161,1013,1321,33,0,13,13,7,1
5,21,강북구,3,2978,1551,210,42,55,33,22,11
5,21,강서구,83,7171,2495,1005,198,31,50,34,12
5,21,관악구,1810,3795,2124,257,27,457,17,112,29
5,21,광진구,81,2130,972,512,924,9,23,5,0
5,21,구로구,214,2072,642,741,99,138,28,48,16
5,21,금천구,130,1371,582,481,32,169,22,66,22
5,21,노원구,156,1132,63,186,16,48,17,27,15
5,21,도봉구,20,2412,820,241,8,37,14,23,7
5,21,동대문구,100,2804,2417,206,27,49,52,38,7
5,21,동작구,46,5362,1260,930,66,73,151,105,13
5,21,마포구,140,3667,1497,466,81,83,34,28,10
5,21,서대문구,58,3773,1273,2579,693,95,58,64,34
5,21,서초구,275,8479,3727,955,70,54,69,45,12
5,21,성동구,162,3943,1422,147,13,11,74,14,3
5,21,성북구,19,1635,606,280,48,87,17,86,11
5,21,송파구,171,3685,1765,1985,89,62,52,94,21
5,21,양천구,13,2118,370,752,233,46,24,28,11
5,21,영등포구,996,8447,3400,655,52,477,125,189,59
5,21,용산구,188,8385,2812,943,121,77,249,166,25
5,21,은평구,7,1905,809,2295,1442,48,21,35,12
5,21,종로구,30,3541,2601,107,10,91,111,49,11
5,21,중구,56,4777,3608,409,522,266,272,218,51
5,21,중랑구,19,652,228,122,22,38,15,31,12
5,22,강남구,346,7410,4554,2073,912,239,72,201,48
5,22,강동구,54,415,134,357,264,1,1,1,0
5,22,강북구,1,2508,1254,237,59,59,257,150,18
5,22,강서구,28,5927,2343,2528,1289,81,54,56,17
5,22,관악구,1099,3891,2035,490,100,222,26,41,12
5,22,광진구,192,3105,1569,163,13,45,14,13,4
5,22,구로구,192,2529,683,779,56,133,31,107,12
5,22,금천구,167,3217,1632,579,23,72,74,34,9
5,22,노원구,57,3257,1966,398,42,34,31,14,13
5,22,도봉구,7,2656,1279,247,3,18,40,19,4
5,22,동대문구,74,1769,1129,1090,929,97,36,118,4
5,22,동작구,93,4809,1991,1624,197,93,44,66,12
5,22,마포구,232,5856,1721,515,100,67,101,36,8
5,22,서대문구,49,2054,353,1935,646,135,29,97,18
5,22,서초구,226,6380,2827,1687,88,51,46,55,9
5,22,성동구,137,3276,827,233,28,8,40,9,3
5,22,성북구,101,2984,1618,750,243,88,206,185,33
5,22,송파구,302,7435,4062,1435,321,69,110,92,29
5,22,양천구,59,4314,1518,611,60,107,49,50,25
5,22,영등포구,560,6861,2488,1117,117,305,68,117,27
5,22,용산구,110,4918,969,802,157,65,74,63,10
5,22,은평구,14,1506,780,1201,853,35,18,7,3
5,22,종로구,12,2612,2679,1200,780,111,151,136,14
5,22,중구,145,4829,2597,936,451,101,171,170,28
5,22,중랑구,7,1764,735,357,147,20,36,17,3
5,23,강남구,180,7096,4851,554,35,176,140,178,43
5,23,강동구,43,122,2,237,82,12,1,3,0
5,23,강북구,10,2185,874,175,15,10,70,43,6
5,23,강서구,585,4817,948,528,21,56,54,33,14
5,23,관악구,436,5946,4834,613,24,47,33,18,4
5,23,광진구,123,2195,1213,97,6,8,43,3,0
5,23,구로구,34,2945,1080,1034,95,38,64,47,10
5,23,금천구,27,2463,1353,626,12,45,28,29,13
5,23,노원구,21,2639,1156,797,239,63,40,16,8
5,23,도봉구,93,2664,1208,227,11,22,40,32,4
5,23,동대문구,76,1702,958,202,9,56,21,23,7
5,23,동작구,209,3790,659,1671,127,40,52,31,13
5,23,마포구,411,5581,1689,372,54,121,93,103,13
5,23,서대문구,32,1927,526,1690,757,162,32,128,26
5,23,서초구,837,8689,3899,1851,54,103,136,79,18
5,23,성동구,366,3794,1526,52,6,52,64,23,6
5,23,성북구,126,2055,1268,1589,680,50,36,54,6
5,23,송파구,52,3475,1705,699,32,25,36,37,12
5,23,양천구,146,5217,2173,632,27,30,51,42,13
5,23,영등포구,393,7732,4611,552,43,98,131,136,11
5,23,용산구,360,5174,739,363,45,116,45,61,6
5,23,은평구,58,1050,518,1065,1036,24,17,16,2
5,23,종로구,59,1795,1015,104,3,78,45,59,4
5,23,중구,128,3378,1692,278,13,228,109,160,43
5,23,중랑구,53,1671,780,190,22,41,25,21,8
6,0,강남구,535,7247,4707,500,281,85,263,90,29
6,0,강동구,252,1833,382,279,4,1,35,10,2
6,0,강북구,20,1877,1217,79,4,33,49,25,4
6,0,강서구,136,5230,3659,776,380,25,115,37,11
6,0,관악구,39,1339,733,85,2,29,13,7,4
6,0,광진구,176,1445,1303,3,0,0,29,4,2
6,0,구로구,116,3489,5340,262,5,23,89,23,7
6,0,금천구,4,250,11,107,2,13,3,2,4
6,0,노원구,320,1969,435,513,114,90,50,47,18
6,0,도봉구,32,1205,2146,217,303,16,31,14,2
6,0,동대문구,227,1589,892,45,66,53,19,24,9
6,0,동작구,39,1497,437,255,27,25,31,10,2
6,0,마포구,505,6420,3108,332,13,20,146,25,7
6,0,서대문구,265,2522,796,152,7,9,32,11,2
6,0,서초구,1018,6477,1224,1093,19,76,149,63,23
6,0,성동구,1006,3489,727,30,0,51,131,35,9
6,0,성북구,72,1227,544,57,20,50,18,14,2
6,0,송파구,396,3668,1356,226,8,13,50,19,9
6,0,양천구,109,2650,861,338,1,6,70,26,3
6,0,영등포구,317,3298,836,65,1,24,95,24,5
6,0,용산구,509,4372,820,138,4,65,78,26,10
6,0,은평구,82,2744,1878,189,1367,3,58,19,9
6,0,종로구,9,1242,568,0,0,63,42,48,5
6,0,중구,65,974,270,51,4,78,25,26,7
6,0,중랑구,356,469,0,6,1,152,5,52,22
6,1,강남구,609,6329,5175,259,6,10,141,39,12
6,1,강동구,117,1392,1357,3,0,0,35,6,0
6,1,강북구,8,1422,892,187,10,33,33,16,4
6,1,강서구,331,2516,1171,147,1,4,56,8,5
6,1,관악구,0,1411,598,15,0,6,29,6,1
6,1,광진구,249,1538,1152,0,0,1,24,1,0
6,1,구로구,167,1474,4097,51,8,31,41,13,7
6,1,금천구,190,1840,1832,55,0,5,40,21,4
6,1,노원구,196,2021,1334,6,0,25,18,4,3
6,1,도봉구,44,1883,1720,39,2,0,21,1,0
6,1,동대문구,275,1238,465,92,1,13,27,3,0
6,1,동작구,310,2807,828,296,0,9,53,23,5
6,1,마포구,212,4150,3166,243,22,3,97,19,4
6,1,서대문구,89,1949,880,170,1,8,18,8,2
6,1,서초구,1204,5451,1498,273,8,21,149,20,7
6,1,성동구,597,2428,644,7,0,9,114,19,3
6,1,성북구,127,1599,1810,214,4,24,68,8,6
6,1,송파구,182,472,5,140,6,7,7,5,1
6,1,양천구,101,671,238,39,0,0,6,1,0
6,1,영등포구,560,3145,869,252,6,69,69,37,7
6,1,용산구,353,1948,530,262,29,4,25,3,0
6,1,은평구,10,1652,851,23,1,0,12,2,0
6,1,종로구,73,3261,1662,58,3,10,122,18,2
6,1,중구,82,1777,1518,172,13,28,63,11,7
6,1,중랑구,220,1510,727,0,0,6,13,1,0
6,2,강남구,581,5805,4948,266,9,36,173,40,10
6,2,강동구,15,0,0,0,0,20,0,4,2
6,2,강북구,52,2239,1916,24,1,6,29,11,5
6,2,강서구,249,2558,1144,190,0,0,46,14,3
6,2,관악구,14,1580,2007,0,0,9,30,5,0
6,2,광진구,62,757,549,0,0,20,19,2,0
6,2,구로구,96,2765,4774,45,6,14,58,21,5
6,2,금천구,0,334,185,1,0,5,3,0,0
6,2,노원구,91,1635,2130,46,3,0,18,11,4
6,2,도봉구,9,581,345,73,3,4,14,5,4
6,2,동대문구,169,842,741,85,3,10,13,3,2
6,2,동작구,187,2501,881,0,0,3,34,3,0
6,2,마포구,558,3657,2930,0,0,7,57,6,1
6,2,서대문구,158,2168,658,0,0,8,29,6,5
6,2,서초구,1121,4692,2411,164,3,35,132,30,6
